Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux)
20240208150002,0.84644604,1010.50665,21.270329,68.00894,3590.3108
20240208151002,0.84644604,1010.4958,20.98924,68.471054,1950.0084
20240208152002,0.84644604,1010.4208,20.89124,69.0609,1526.912
20240208153002,0.84644604,1010.34045,20.675615,69.28251,1092.1216
20240208154002,0.9341883,1010.6963,18.576288,78.88417,4131.129
20240208155002,0.9341883,1010.7774,18.534866,79.05383,3526.7266
20240208160002,0.9314019,1011.06085,18.351969,79.18085,3259.5076
20240208161002,0.9314019,1010.946,18.137138,80.61564,2662.1208
20240208162002,0.9314019,1011.0487,17.95976,81.49921,2255.3118
20240208163002,0.9314019,1011.04297,17.831238,82.08535,1757.0756
20240208164002,0.63309354,1011.6418,17.120665,87.92549,1599.165
20240208165002,0.63309354,1011.7005,17.006475,88.33541,1159.0424
20240217090002,0.85485065,1014.1219,34.044224,39.89449,68554.94
20240217091002,0.85485065,1014.05396,34.340305,39.21629,60018.79
20240217092002,0.85485065,1014.0202,35.452885,36.757843,79971.84
20240217093002,0.85485065,1013.97687,36.013268,35.43704,86884.56
20240217094002,0.8493164,1013.8504,38.205746,29.14071,85101.83
20240217095002,0.8493164,1013.56195,38.23186,28.557438,92727.88
20240217100002,0.8413768,1013.56366,38.9437,27.579298,104023.68
20240217101002,0.8413768,1013.4416,38.85184,27.769024,104689.484
20240217102002,0.8413768,1013.3747,39.014374,27.113035,105637.29
20240217103002,0.8413768,1013.4085,39.226753,27.166557,106057.98
20240217104002,0.99117047,1013.22516,40.101048,24.625391,98891.13
20240217105002,0.99117047,1013.1768,39.962395,24.502756,114021.04
20240217110002,0.9944712,1013.11237,41.352528,22.960972,116295.695
20240217111002,0.9944712,1012.9586,41.193356,23.599985,114140.76
20240217112002,0.9944712,1012.845,41.046944,24.342474,113975.914
20240217113002,0.9944712,1012.71954,40.56925,24.48143,115537.12
20240217114002,1.2406985,1013.1919,40.22963,25.001123,112546.336
20240217115002,1.2406985,1011.18176,39.90808,25.201933,114071.08
20240217120002,1.2410622,1011.8883,39.447395,26.023117,120924.734
20240217121002,1.2410622,1011.7604,39.06444,27.195408,116874.89
20240217122002,1.2410622,1011.6544,38.65984,27.964771,107355.484
20240217123002,1.2410622,1012.3405,37.753986,29.038815,77152.336
20240217124002,2.033152,1011.2572,32.196938,39.09888,49490.46
20240217125002,2.033152,1011.26276,31.913864,39.95467,45225.176
20240217130002,1.9974898,1011.2385,31.151375,40.880985,71465.6
20240217131002,1.9974898,1011.0999,30.843565,42.10288,57749.793
20240217132002,1.9974898,1011.0237,30.386992,43.501568,41681.945
20240217133002,1.9974898,1011.0541,29.79657,44.689053,27727.639
20240217134002,1.6665896,1010.5217,28.770847,47.67709,19896.562
20240217135002,1.6665896,1010.4944,28.51083,48.662727,20396.475
20240217140002,1.6185741,1010.50854,27.599394,52.067192,18297.053
20240217141002,1.6185741,1010.4659,27.186005,53.36522,14874.795
20240217142002,1.6185741,1010.4065,26.825172,54.597736,15638.456
20240217143002,1.6185741,1010.30334,26.481451,55.60302,14889.075
20240217144002,1.1497462,1010.28394,27.402983,53.782448,21783.078
20240217145002,1.1497462,1010.3349,27.208872,54.760654,21117.299
20240217150002,1.0961759,1010.3987,27.158007,53.886486,24942.31
20240217151002,1.0961759,1010.3771,26.928833,55.08611,24128.768
20240217152002,1.0961759,1010.3729,26.812109,56.43477,20721.906
20240217153002,1.0961759,1010.35376,26.5583,57.156384,19750.924
20240217154002,1.0262046,1010.40686,27.449339,54.554386,17763.334
20240217155002,1.0262046,1010.41766,27.260798,55.391014,16751.89
20240217160002,0.99361944,1010.513,26.731182,55.935955,15726.319
20240217161002,0.99361944,1010.52893,26.424124,57.30716,13054.466
20240217162002,0.99361944,1010.5779,26.153532,59.195164,10373.647
20240217163002,0.99361944,1010.57526,25.890041,60.425976,9453.592
20240217164002,0.6986498,1010.75055,24.81994,65.71914,5775.7944
20240217165002,0.6986498,1010.7465,24.605001,66.71999,5225.6997
20240313090002,0.9196323,1018.3895,25.637222,52.68682,32672.129
20240313091002,0.9196323,1018.33374,26.241411,49.397778,37958.656
20240313092002,0.9196323,1018.3209,26.584232,48.346794,31424.8
20240313093002,0.9196323,1018.30255,27.001772,46.95603,33778.93
20240313094002,0.8758649,1018.3452,26.081789,45.897243,25621.336
20240313095002,0.8758649,1018.33594,26.115396,45.597633,28424.926
20240313100002,0.80354923,1018.3526,25.66781,47.327343,27426.523
20240313101002,0.80354923,1018.2575,25.94279,46.79783,28411.69
20240313102002,0.80354923,1018.18964,26.186182,46.41203,30872.467
20240313103002,0.80354923,1018.09674,26.264076,45.890747,31431.492
20240313104002,1.0158167,1018.0325,25.027353,47.09755,27242.438
20240313105002,1.0158167,1018.0098,24.997396,46.94527,27534.496
20240313110002,0.9916689,1017.941,24.346352,48.058765,19015.396
20240313111002,0.9916689,1017.819,24.272285,48.470528,18609.234
20240313112002,0.9916689,1017.7457,24.186678,48.955444,16581.229
20240313113002,0.9916689,1017.63605,24.050236,49.069153,16112.234
20240313114002,0.96480906,1017.338,23.028482,52.18511,17597.818
20240313115002,0.96480906,1017.3179,22.987848,52.255306,17772.453
20240313120002,0.9454879,1017.139,22.902521,52.291832,17193.053
20240313121002,0.9454879,1017.0343,22.698833,52.969875,15682.7295
20240313122002,0.9454879,1016.9412,22.597958,53.71855,14385.707
20240313123002,0.9454879,1016.8265,22.411692,54.19296,13331.1045
20240313124002,0.81114674,1016.5462,21.59012,58.152084,10168.413
20240313125002,0.81114674,1016.5277,21.607384,57.943928,10027.475
20240313130002,0.759763,1016.41766,21.527933,58.31689,8115.051
20240313131002,0.759763,1016.29626,21.601961,58.130947,7416.1455
20240313132002,0.759763,1016.20575,21.578915,58.084435,7198.037
20240313133002,0.759763,1016.1011,21.63096,58.014645,7334.055
20240313134002,0.5302572,1015.6949,20.297636,62.649002,4844.103
20240313135002,0.5302572,1015.6976,20.30815,62.705555,4748.0635
20240313140002,0.48853415,1015.67175,20.469734,63.156033,6511.3096
20240313141002,0.48853415,1015.6242,20.472092,63.16798,5881.2954
20240313142002,0.48853415,1015.58655,20.461967,63.239277,5485.124
20240313143002,0.48853415,1015.5201,20.473866,63.32727,5713.7607
20240313144002,0.64017,1015.31573,20.230722,63.667397,6335.834
20240313145002,0.64017,1015.3235,20.196405,63.943886,6344.5566
20240313150002,0.62353027,1015.28705,20.239748,64.71299,7212.8735
20240313151002,0.62353027,1015.2793,20.215408,64.70785,7056.155
20240313152002,0.62353027,1015.28516,20.161987,64.72423,6824.488
20240313153002,0.62353027,1015.2707,20.17735,64.73669,6639.8027
20240313154002,0.71411115,1014.9536,20.299467,64.40667,8357.755
20240313155002,0.71411115,1014.96643,20.253824,64.63334,7934.34
20240313160002,0.6293202,1015.0035,20.100094,66.130135,6765.793
20240313161002,0.6293202,1015.0211,20.01611,66.60716,5570.9053
20240313162002,0.6293202,1015.0466,19.79984,67.423004,4825.728
20240313163002,0.6293202,1015.05457,19.788113,67.916176,4143.336
20240313164002,0.4310113,1014.99805,19.035793,69.233444,1523.849
20240313165002,0.4310113,1015.02045,18.968266,69.42347,1639.789
20240317090002,1.3925153,1012.7232,37.979233,32.75624,69685.74
20240317091002,1.3925153,1012.71814,38.59177,31.341885,76353.195
20240317092002,1.3925153,1012.61926,39.667496,29.184986,80961.26
20240317093002,1.3925153,1012.1639,40.063644,28.165728,83895.4
20240317094002,1.4371032,1011.9744,42.456127,25.89442,84381.414
20240317095002,1.4371032,1011.89777,42.73936,25.747168,89062.484
20240317100002,1.3993155,1011.9311,43.230087,24.76578,91913.77
20240317101002,1.3993155,1011.7394,43.334026,24.822542,94180.71
20240317102002,1.3993155,1011.61224,43.602627,24.893717,95526.695
20240317103002,1.3993155,1011.3687,43.667442,25.115952,96220.4
20240317104002,1.6266916,1010.9427,44.028645,24.162363,103450.54
20240317105002,1.6266916,1010.9036,43.855904,24.267527,103442.86
20240317110002,1.6674123,1010.74304,43.604874,24.335169,109786.234
20240317111002,1.6674123,1010.56866,43.535583,24.517035,107531.99
20240317112002,1.6674123,1010.41095,43.211414,25.276838,99383.75
20240317113002,1.6674123,1010.28186,42.709225,25.764935,94676.5
20240317114002,2.0788307,1010.0145,37.267338,36.818905,72536.3
20240317115002,2.0788307,1009.9282,37.13009,37.20732,57930.285
20240317120002,2.1078355,1009.7413,34.95963,40.077557,66404.93
20240317121002,2.1078355,1009.5856,34.54269,41.033306,47395.42
20240317122002,2.1078355,1009.4579,33.813198,42.904354,28417.68
20240317123002,2.1078355,1009.3096,33.234215,44.667236,21320.84
20240317124002,2.0678499,1009.2819,32.5069,48.683018,29492.836
20240317125002,2.0678499,1009.2052,32.297535,49.425762,25586.426
20240317130002,2.0136123,1009.137,31.861855,49.577145,25956.805
20240317131002,2.0136123,1008.99585,31.499477,50.995064,24347.83
20240317132002,2.0136123,1008.90125,31.218283,52.44757,24348.27
20240317133002,2.0136123,1008.80115,30.873648,53.244576,21401.436
20240317134002,1.3090982,1008.5946,32.082184,50.67155,26143.44
20240317135002,1.3090982,1008.53564,31.903065,51.864822,25183.941
20240317140002,1.2270132,1008.5154,31.167423,53.5721,23212.334
20240317141002,1.2270132,1008.4367,30.8809,54.702526,21349.424
20240317142002,1.2270132,1008.3815,30.702475,56.166195,17787.998
20240317143002,1.2270132,1008.3112,30.461916,56.80945,17040.926
20240317144002,1.047826,1008.35297,29.757011,58.07391,14417.553
20240317145002,1.047826,1008.3358,29.585352,59.189648,13243.709
20240317150002,0.96515393,1008.35626,29.340534,59.764496,11603.16
20240317151002,0.96515393,1008.35187,29.104145,61.0751,10121.441
20240317152002,0.96515393,1008.35614,28.964888,62.268288,8004.53
20240317153002,0.96515393,1008.3303,28.74419,62.94996,7626.1855
20240317154002,0.6153821,1008.4449,28.490063,64.18524,8843.396
20240317155002,0.6153821,1008.43365,28.389244,65.14358,8324.537
20240317160002,0.5661255,1008.4688,28.26416,66.58468,9235.642
20240317161002,0.5661255,1008.482,28.0926,67.13171,8586.613
20240317162002,0.5661255,1008.51,27.845951,68.295876,7531.2827
20240317163002,0.5661255,1008.5135,27.77033,69.169174,7202.5845
20240317164002,0.53426796,1008.50256,27.563225,68.71646,5042.6885
20240317165002,0.53426796,1008.48376,27.34476,69.56118,4553.5166
20240328090002,1.599322,1006.99744,39.300957,28.136663,72541.74
20240328091002,1.599322,1006.90173,39.926025,27.037796,79496.46
20240328092002,1.599322,1006.86224,40.89586,25.726889,87219.734
20240328093002,1.599322,1006.8184,41.16021,24.642557,89910.09
20240328094002,1.4025728,1006.839,43.062374,24.405602,92680.875
20240328095002,1.4025728,1006.7889,43.145668,24.106197,95242.38
20240328100002,1.3844324,1006.71173,44.032013,23.406538,100608.445
20240328101002,1.3844324,1006.60254,43.975018,23.506756,99619.35
20240328102002,1.3844324,1006.5371,43.745346,23.783419,97482.74
20240328103002,1.3844324,1006.4279,43.744884,23.362385,95732.1
20240328104002,2.0971923,1006.58746,41.9805,27.363243,103437.88
20240328105002,2.0971923,1006.52814,41.853836,27.491053,102542.44
20240328110002,2.0832677,1006.4301,41.132046,29.083809,106699.75
20240328111002,2.0832677,1006.29285,40.979813,29.51433,108771.19
20240328112002,2.0832677,1006.2363,40.490894,29.93772,108498.42
20240328113002,2.0832677,1006.22894,40.00257,30.692268,107102.26
20240328114002,2.6879547,1006.24634,38.495087,36.102264,102184.625
20240328115002,2.6879547,1006.1683,38.34183,36.32446,96944.016
20240328120002,2.7190473,1006.1564,36.95267,38.26571,110761.07
20240328121002,2.7190473,1006.0194,36.51772,39.52531,94419.77
20240328122002,2.7190473,1005.9699,35.914173,40.527203,88009.16
20240328123002,2.7190473,1005.867,35.371223,41.529747,87913.305
20240328124002,2.4982564,1005.70844,34.777557,51.050808,82051.305
20240328125002,2.4982564,1005.64166,34.441544,51.87763,81508.46
20240328130002,2.3819172,1005.61115,34.521294,50.73547,69434.37
20240328131002,2.3819172,1005.47516,34.13048,52.210278,52939.547
20240328132002,2.3819172,1005.4592,33.284603,53.518314,46390.86
20240328133002,2.3819172,1005.467,32.51685,54.740173,38429.117
20240328134002,1.5694674,1005.1951,33.877094,49.42433,42717.668
20240328135002,1.5694674,1005.1383,33.638725,50.602592,33839.895
20240328140002,1.4463878,1005.0827,32.93782,55.056,27150.25
20240328141002,1.4463878,1004.99316,32.770584,55.710712,29564.154
20240328142002,1.4463878,1005.00574,32.604668,56.80891,27903.662
20240328143002,1.4463878,1004.9647,32.354424,57.905178,26887.764
20240328144002,1.126439,1004.67993,32.99421,53.965855,24369.992
20240328145002,1.126439,1004.6625,32.694626,55.18117,21414.793
20240328150002,1.0424172,1004.58966,32.565147,55.18406,23645.89
20240328151002,1.0424172,1004.55457,32.330463,56.529034,24966.893
20240328152002,1.0424172,1004.5654,32.025455,57.70544,23000.809
20240328153002,1.0424172,1004.56793,31.76278,58.41856,21219.273
20240328154002,0.9472067,1004.532,33.879856,51.10437,27481.643
20240328155002,0.9472067,1004.5145,33.679,52.10956,26083.268
20240328160002,0.9089212,1004.516,34.15657,49.308,25005.328
20240328161002,0.9089212,1004.4925,33.62804,51.81401,18262.697
20240328162002,0.9089212,1004.521,32.905937,52.993202,12838.403
20240328163002,0.9089212,1004.54755,32.57891,53.683407,9864.052
20240328164002,1.0779649,1004.3741,31.891754,52.724926,9718.089
20240328165002,1.0779649,1004.372,31.537443,54.528606,9045.083
20240419090002,0.72841644,1006.76483,29.811382,78.41239,25448.76
20240419091002,0.72841644,1006.64325,30.520777,76.1455,26994.484
20240419092002,0.72841644,1006.69476,31.277298,73.5025,27389.387
20240419093002,0.72841644,1006.6909,31.677505,71.53611,29088.768
20240419094002,0.6695665,1006.73694,32.221893,66.25819,30862.527
20240419095002,0.6695665,1006.71027,32.739376,64.40132,31397.84
20240419100002,0.6494348,1006.55664,33.50108,61.911053,32994.35
20240419101002,0.6494348,1006.4325,33.945385,59.252686,35281.77
20240419102002,0.6494348,1006.4379,34.786762,56.73839,39278.984
20240419103002,0.6494348,1006.3828,35.106743,55.52314,44163.18
20240419104002,0.52536434,1006.0947,37.90874,42.67365,45196.87
20240419105002,0.52536434,1006.0382,38.470005,40.81165,46662.215
20240419110002,0.5284648,1005.9333,38.97706,39.502773,44483.152
20240419111002,0.5284648,1005.67944,39.29651,38.44679,44312.85
20240419112002,0.5284648,1005.7694,39.64189,37.226433,41788.95
20240419113002,0.5284648,1005.6875,39.656925,36.732746,42604.613
20240419114002,0.70244163,1005.2614,37.601013,41.15236,46173.477
20240419115002,0.70244163,1005.18884,37.58212,41.22923,44979.562
20240419120002,0.69993293,1005.1289,37.27659,42.81523,43460.984
20240419121002,0.69993293,1004.9484,37.154697,42.88548,41224.082
20240419122002,0.69993293,1004.9216,37.02134,43.63573,39205.457
20240419123002,0.69993293,1004.82056,36.857895,44.035587,37288.375
20240419124002,0.9970652,1004.40576,32.315907,63.486397,26188.465
20240419125002,0.9970652,1004.33234,32.278843,63.88907,24466.049
20240419130002,1.0022322,1004.2376,31.717192,69.12824,23337.074
20240419131002,1.0022322,1004.09576,31.56678,70.18676,21266.574
20240419132002,1.0022322,1004.05115,31.34682,70.88351,19329.271
20240419133002,1.0022322,1003.9624,31.21825,71.4231,17200.764
20240419134002,0.77593374,1003.62317,29.205738,83.72262,12542.139
20240419135002,0.77593374,1003.5866,29.1211,84.032906,11490.918
20240419140002,0.7421208,1003.5258,28.56509,85.20105,11759.48
20240419141002,0.7421208,1003.4208,28.486761,85.66291,11007.047
20240419142002,0.7421208,1003.4466,28.465073,85.60725,10366.899
20240419143002,0.7421208,1003.4077,28.497063,84.97783,10495.362
20240419144002,0.5731932,1003.29694,28.447199,84.0107,9276.9375
20240419145002,0.5731932,1003.28174,28.320751,84.47902,8703.559
20240419150002,0.535367,1003.22534,28.11748,85.76316,7689.2407
20240419151002,0.535367,1003.1942,27.948809,85.92717,6829.1445
20240419152002,0.535367,1003.2392,27.88751,85.93372,6319.2476
20240419153002,0.535367,1003.2292,27.866283,86.09252,7075.773
20240419154002,0.3919965,1003.3939,28.016495,89.76392,8645.726
20240419155002,0.3919965,1003.3931,27.96956,90.051636,8209.05
20240419160002,0.37536922,1003.3819,27.746017,92.66499,6016.585
20240419161002,0.37536922,1003.38556,27.71203,93.18715,4682.3325
20240419162002,0.37536922,1003.47217,27.547483,93.70024,4915.2354
20240419163002,0.37536922,1003.5101,27.601381,93.96935,3764.6316
20240419164002,0.35628948,1003.88586,27.548964,92.683655,6094.405
20240419165002,0.35628948,1003.8929,27.475248,92.63832,5665.9287
20240429090002,1.0785371,1003.3696,39.286896,52.795406,45956.2
20240429091002,1.0785371,1003.28467,40.609604,47.671776,62177.496
20240429092002,1.0785371,1003.3096,42.222095,43.423103,72794.96
20240429093002,1.0785371,1003.28485,43.010517,40.77993,78996.28
20240429094002,1.1526611,1002.9843,46.165573,29.375319,85550.27
20240429095002,1.1526611,1002.94836,46.11819,29.528673,84379.19
20240429100002,1.1281784,1002.9413,45.818768,29.490267,85846.125
20240429101002,1.1281784,1002.86096,45.955746,28.988771,89905.66
20240429102002,1.1281784,1002.84265,45.77956,29.388584,90837.81
20240429103002,1.1281784,1002.77765,45.191025,29.28818,92463.875
20240429104002,1.9301726,1002.6475,41.162067,38.580753,86255.92
20240429105002,1.9301726,1002.5805,40.89556,39.21369,46422.504
20240429110002,1.9060252,1002.45386,38.708828,46.03945,40538.363
20240429111002,1.9060252,1002.3269,39.044346,44.581768,84286.78
20240429112002,1.9060252,1002.28925,39.507263,41.888943,97319.46
20240429113002,1.9060252,1002.2228,39.53296,41.62188,98361.766
20240429114002,2.0830503,1002.132,40.94938,37.84931,92180.73
20240429115002,2.0830503,1002.06866,40.752094,37.99654,90704.305
20240429120002,2.0926669,1001.9281,41.11496,38.688366,92417.58
20240429121002,2.0926669,1001.8246,40.88375,38.97263,93200.02
20240429122002,2.0926669,1001.7881,40.759926,39.2751,89625.734
20240429123002,2.0926669,1001.7234,40.42384,39.862034,85575.266
20240429124002,2.4514093,1001.1475,41.2172,40.71577,90224.35
